id,URL,name,sponsor,event,venue,street,city,state,country,place 5,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count
23981,http://api.menus.nypl.org/dishes/23981,,MILLINERY TRAVELING MEN'S ASSOCIATION OF CHICAGO,BANQUET,COMMERCIAL,PALMER HOUSE, CHICAGO, IL,,,FOLDER; ILLUS; COL; 5.6X7;,ANNIVERSARY;,"OFFICERS, ENTERTAINMENT COMMITTEE, TOASTER LISTED; ILLUSTRATION ON COVER OF ART DECO COSTUMED LADY;",1905-496,,,06/21/1905,Millinery Traveling Men's Association Of Chicago,,,,complete,8,19
23982,http://api.menus.nypl.org/dishes/23982,,INITIALS L.S AND M.E.S.,DINNER,,DELMONICO'S NY,,,,,CARD; DECORATED; 4.25X7;,,FRENCH; BORDERED WITH SILK FRINGE; FRENCH; ENCLOSED IN WHITE PAPER;,1888-038,,,04/11/1888,Initials L.S And M.E.S.,,,,complete,1,27
23984,http://api.menus.nypl.org/dishes/23984,,NEW YORK COMMANDERY OF THE MILITARY ORDER OF THE LOYAL LEGION OF THE UNITED STATES,"FAREWELL TO GEN. HORACE PORTER, U.S. AMBASSADOR TO THE REPUBLIC OF FRANCE",MIL,DELMONICO'S, NEW YORK, NY,,,BOOKLET; ILLUS; COL; 5.5X7.5;,COMPLIMENTARY/TESTIMONIAL,FRENCH; INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; EACH ITEM ON MENU FOLLOWED BY LITERARY QUOTATION; FULL PAGE DESCRIPTION OF GEN. PORTER'S MILITARY CAREER; PHOTOGRAPH ON COVER; USA & FRENCH FLAGS ON COVER; SILK RIBBON ATTACHMENTS;,1897-127,,,04/22/1897,New York Commandery Of The Military Order Of The Loyal Legion Of The United States,,,,under review,10,28
23985,http://api.menus.nypl.org/dishes/23985,,NEW ROCHELLE BOARD OF TRADE,FIRST ANNUAL DINNER,,NEW ROCHELLE, NY,,,,BROADSIDE; COL;3.75X5.75;,,,1899-394,,,04/28/1899,New Rochelle Board Of Trade,,,,complete,2,17
23986,http://api.menus.nypl.org/dishes/23986,,YE OLDE DUTCH TAVERN,DAILY MENU,COMMERCIAL,23 JOHN STREET, NEW YORK,,,,CARD; 7 X 12;,,PRICED WINE LIST AND MENU;,1907-169,,,01/01/1907,Ye Olde Dutch Tavern,,Dollars,$,complete,2,243
23987,http://api.menus.nypl.org/dishes/23987,,YOUNG MEN'S DEMOCRATIC CLUB,SIXTH ANNUAL BANQUET,POL,PARK HOTEL, WILLIAMSPORT, PA,,,BOOKLET; 5.5 X 7; ILLUS;,PATRIOTIC HOLIDAY;,MENU SAYS JACKSON DAY; PORTRAIT OF ANDREW JACKSON; WINES;,1898-016,,,01/07/1898,Young Men's Democratic Club,,,,under review,8,24
23989,http://api.menus.nypl.org/dishes/23989,,HOTEL ROANOKE,FOURTH OF JULY DINNER,COMMERCIAL,ROANOKE, VA,,,,BROADSIDE; ILLUS; COL; 4.5X7;,PAT;,DECORATED WITH EAGLE AND FLAG,1895-125,,,07/04/1895,Hotel Roanoke,,,,complete,2,37
23991,http://api.menus.nypl.org/dishes/23991,,BROADWAY CENTRAL HOTEL,DINNER,COMMERCIAL,NEW YORK;,,,,,FOLDER; 5.5 X 9;,,"ILLUSTRATION OF HOTEL; MEAL HOURS NOTED; FOLDER NOTING OBJECTS OF INTEREST IN NEW YORK AND INCLUDING A MAP; MENU NOTES UNITED STATES HOTEL, BOSTON;",1900-443,,,01/21/1900,Broadway Central Hotel,,,,complete,4,69
23993,http://api.menus.nypl.org/dishes/23993,,RAFAEL PEON Y LOZA,"DINNER FOR HIS FRIENDS,MEMBERS OF THE NEW YORK COMMITTEE OF THE SOUTH-EASTERN RAILROAD CO. OF YUCATAN",OTHER (PERSONAL),WALDORF-ASTORIA,NY,,,,FOLDER;ILL;COL;5.5X7;,COMPLIMENTARY/TESTIMONIAL,CROSSED US AND MEXICAN FLAGS;WINES SERVED;FRENCH MENU;,1899-551,,,08/17/1899,Rafael Peon Y Loza,,,,complete,4,30
23995,http://api.menus.nypl.org/dishes/23995,,HOTEL WALTON,BREAKFAST,COMMERCIAL,PHILADELPHIA,PA.,,,,BROADSIDE;ILLUS;COL;5 X 7.5;,,INCLUDES ALL CHOICES & MEAL HOURS;,1896-103,,,01/01/1896,Hotel Walton,,,,complete,2,73
23996,http://api.menus.nypl.org/dishes/23996,,SOUTHERN RAILWAY INSPECTION TRIP,INSPECTION TRIP - LUNCHEON,COMMERCIAL,EN ROUTE WASHINGTON-ATLANTA,,,,,CARD/5.5 X 6.5;,,,1905-843,,,11/13/1905,Southern Railway Inspection Trip,,,,complete,2,22
23997,http://api.menus.nypl.org/dishes/23997,,JERUSALEM TEMPLE A.A.O.N.M.S.,INSTALLATION BANQUET,SOC,THE RATHSKELLER,NEW ORLEANS, LA,,,FOLDER; ILLUS; COL; 4.5 X 6.5;,OTHER (SOC);,WINES WITH EACH COURSE; ILLUSTRATION OF CLUB INSIGNIA - SHRINERS(?);,1905-965,,,12/09/1905,Jerusalem Temple A.A.O.N.M.S.,,,,complete,4,23
23998,http://api.menus.nypl.org/dishes/23998,,THE COLONIAL CLUB,10NTH ANNIVERSARY DINNER,SOC,NEW YORK,,,,,BOOKLET JOINED BY RIBBON;ILLUS; COL; PHOTOS ON COVER; 7.5 X 10.25;,ANNUAL;,WINES FOR EACH COURSE NOTED;ALL SPEAKERS LISTED; COMMITTEE MEMBERS LISTED;,1899-416,,,05/06/1899,The Colonial Club,,,,complete,8,30
23999,http://api.menus.nypl.org/dishes/23999,,LOGAN HOUSE,THANKSGIVING DAY DINNER,COMMERCIAL,ALTOONA, PA;,,,,FOLDER; ILLUS; COL; 5 X 6.5;,SECULAR HOLIDAY. HOLIDAY,,1898-355,,,11/24/1898,Logan House,,,,complete,4,38
24000,http://api.menus.nypl.org/dishes/24000,,ATLAS CLUB,ATLAS CLUB MINSTRELS,SOC,EGYPTIAN BANQUET HALL, AUDITORIUM HOTEL, CHICAGO, IL,,FOLDER; ILLUS; 4.6X6;,OTHER (MINSTRELS);,INCLUDES MARTINI COCKTAIL AND WINE LIST; EXTENSIVE MINSTREL PROGRAM; ILLUSTRATON ON COVER OF ATLAS HOLDING UP THE WORLD;,1906-389,,,04/20/1906,Atlas Club,,,,complete,8,15
24002,http://api.menus.nypl.org/dishes/24002,,HOTEL LINCOLN,BREAKFAST,COMMERCIAL,BROADWAY AND 52ND STREET, NEW YORK,,,,FOLDER; 6.5 X 9;,,PRICED MENU;,1900-500,,,01/24/1900,Hotel Lincoln,,Dollars,$,complete,4,250
24003,http://api.menus.nypl.org/dishes/24003,,POCANO MOUNTAIN HOUSE,BREAKFAST,COMMERCIAL,MT. POCANO,  PA,,,,CARD; 4.5 X 6.75;,,,1906-674,,,08/19/1906,Pocono Mountain House,,,,complete,2,36
24004,http://api.menus.nypl.org/dishes/24004,,NORMANDIE CAFE,THANKSGIVING MENU,COMMERCIAL,(DETROIT, MI?),,,,BOOKLET; ILLUS; COL; 6.5 X 10.25;,SECULAR HOLIDAY;,"PRICED MENU; FLORAL DECORATION WITH HAND DONE LETTERING; PHOTOGRAPH OF CHILD FEEDING TURKEY; FOR POSSIBLE PLACE, SEE 1905-920;",1905-916,,,11/30/1905,Normandie Cafe,,Dollars,$,complete,8,204
24005,http://api.menus.nypl.org/dishes/24005,,MANN FANG LOWE CO.,ORIENTAL DINNER MENU,COMMERCIAL,3 PELL STREET, NEW YORK,,,,FOLDER; ILLUS; COL; 3.5 X 5.5,,PRICED CHINESE MENU; DRAWING OF RESTAURANT ON COVER; RED PRINT; DATE NOTED BY FEB;,1905-260,,,04/19/1904,Mann Fang Lowe Co.,,Dollars,$,complete,4,49
24008,http://api.menus.nypl.org/dishes/24008,,HOTEL ALCAZAR,LUNCHEON,COMMERCIAL,ST. AUGUSTINE, FL,,,,CARD; 4 X 7.5;,,LOGO,1901-225,,,01/28/1901,Hotel Alcazar,,,,complete,2,54
24009,http://api.menus.nypl.org/dishes/24009,,CAFETERIA-LUNCH,DAILY BILL OF FARE,COMMERCIAL,57 BROAD STREET, NEW YORK, [NY],,,FOLDER; 5.75X9.5; ILLUS;,,PRINED MENU; DAILY SPECIAL DISHES WRITTEN IN PURPLE INK; FIGURE OF GOLFER WITH COMMENT;,1900-863,,,02/10/1900,Cafeteria Lunch,,Dollars,$,complete,4,114
24010,http://api.menus.nypl.org/dishes/24010,,WINDSOR HOTEL,MENU,COMMERCIAL,JACKSONVILLE, FL,,,,CARD; ILLUS; COL; 5X7.25;,,[DATE INFO SUPPLIED BY FEB]; HOTEL SEAL AT TOP;,1901-083,,,01/12/1901,Windsor Hotel,,,,under review,2,42
24011,http://api.menus.nypl.org/dishes/24011,,NATIONAL CONVENTION FOR THE EXTENSION OF THE FOREIGN COMMERCE OF THE U.S.,BANQUET,GOVT,THE ARLINGTON, WASHINGTON, DC,,,BOOKLET; ILLUS; COL; 8.5X10.5;,OTHER;,"WINES LISTED; PHOTO OF PRESIDENT ROOSEVELT AND [SECRETARY OF STATE?]; SPEAKERS LISTED; SPECIAL COMMITTEE MEMBERS LISTED, INCLUDING ISIDOR STRAUS;",1907-094,,,01/16/1907,National Convention For The Extension Of The Foreign Commerce Of The U.S.,,,,complete,10,23
24012,http://api.menus.nypl.org/dishes/24012,,NORDDEUTSCHER LLOYD BREMEN,LUNCH,COMMERCIAL,SS HOHENZOLLERN,,,,,CARD;ILL;COL;5.25X8;,DAILY;,SERVING WOMAN IN GARDEN SETTING AT SEASIDE;MENUS SEPARATE IN GERMAN AND ENGLISH;MAY BE USED AS POSTCARD;,1901-774,,,03/28/1901,Norddeutscher Lloyd Bremen,,,,complete,2,74
24013,http://api.menus.nypl.org/dishes/24013,,THE CITIZENS OF BALTIMORE,BANQUET TO THE OFFICERS OF THE CRUISER BALTIMORE,,HOTEL RENNERT,,,,,FOLDER; ILL; 4.5X7.5,COMPLIMENTARY/TESTIMONIAL,,1890-066,,,05/09/1890,The Citizens Of Baltimore,,,,under review,4,26
24014,http://api.menus.nypl.org/dishes/24014,,DOBBELTSKRUE POSTDAMPSKIBET,MIDDAG/DINNER,COMMERCIAL,"ON BOARD ""C.F. TIETGEN""",,,,,FOLDER; ILLUS; COL; 4X6.25;,,MENU IN SWEDISH AND ENGLISH; MUSIKPROGRAM ON BACK COVER; SHIPPING SEAL AND FLAGS ON COVER;,1906-960,,,12/18/1906,Dobbeltskrue Postdampskibet,,,,complete,4,20
24015,http://api.menus.nypl.org/dishes/24015,,HOTEL KNICKERBOCKER,DAILY LUNCH MENU,COMMERCIAL,NEW YORK CITY,,,,,CARD; ILLUS; COL; 7.75X12;,,PRICED MENU; DRAWING OF FRENCH STREET CARRIAGE AND MAN BUYING FLOWERS;,1907-093,,,01/16/1907,Hotel Knickerbocker,,Dollars,$,complete,2,178
24016,http://api.menus.nypl.org/dishes/24016,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,SS AUGUSTE VICTORIA,,,,,FOLDER;ILL;COL;4.5X7;,DAILY;,"SHIP AT SEA;CHURCH TOWER;MENU LISTED TWICE,IN ENGLISH AND GERMAN;MUSICAL PROGRAM;MUSICIAN ON BACK COVER;",1901-789,,,03/29/1901,Hamburg Amerika Linie,,,,complete,4,28
24017,http://api.menus.nypl.org/dishes/24017,,FOURTH DIVISION OF BELLEVUE HOSPITAL,ANNUAL BANQUET,PROF,MURRAY HILL HOTEL, NEW YORK CITY,,,,CARD; 4.25X7;,ANNIVERSARY;,WINES LISTED; PL NOTED BY FEB;,1907-487,,,05/08/1907,Fourth Division Of Bellevue Hospital,,,,complete,2,19
24019,http://api.menus.nypl.org/dishes/24019,,LAUREL-IN-THE-PINES,LUNCHEON,COMMERCIAL,LAKEWOOD, NJ,,,,CARD; 3.75 X 6;,,,1892-075,,,05/19/1892,Laurel In The Pines,,,,complete,2,49
24020,http://api.menus.nypl.org/dishes/24020,,PROFESSOR JOHN W. BURGESS ?,DINNER,,323 WEST 57TH STREET, NEW YORK, N.Y.?,,,CARD;4.5X6,,"ABOVE INFORMATIN HANDWRITTEN ON BACK OF CARD,ATTCHED CARD WITH NAME MR. FORD WRITTEN MAY BE A PLACE CARD,YEAR HANDWRITTEN",1885-030,,,12/17/1885,Professor John W. Burgess ?,,,,complete,2,24
24021,http://api.menus.nypl.org/dishes/24021,,NEW GLADSTONE,FOURTH OF JULY DINNER,COMMERCIAL,NARRAGANSETT PIER,RI,,,,BOOKLET;ILL;COL;5.5X8;,,,1899-506,,,07/04/1899,New Gladstone,,,,complete,4,41
24022,http://api.menus.nypl.org/dishes/24022,,NATIONAL ARTS CLUB MEMBERS,DINNER TO SPENCER TRASK,SOC,NATIONAL ARTS CLUB, (NEW YORK?),,,,FOLDER; COL; ILLUS; 6.5X 10.25;,COMPLIMENTARY/TESTIMONIAL,GREEN STOCK COVER; CLASSICALLY DRESSED WOMAN;,1908-064,,,01/22/1908,National Arts Club Members,,,,complete,4,18
24024,http://api.menus.nypl.org/dishes/24024,,UNITED STATES SHIP VERMONT,DINNER,NAV,ABOARD,,,,,CARD; 4 X 6;,,MUSIC;,1907-968,,,11/14/1907,United States Ship Vermont,,,,complete,2,18
24025,http://api.menus.nypl.org/dishes/24025,,ANCIENT AND HONORABLE ARTILLERY CO OF MASSACHUSETTS,256TH ANNIVERSARY REPAST,MIL,FANEUIL HALL, [BOSTON,MASS],,,BOOKLET; ILL; 4.5X7;,ANNIVERSARY;,COMMITTEE MEMBERS LISTED; FASTENED AT LEFT TOP TO BOTTOM WITH RED WHITE AND BLUE STRIPED RIBBON;WINES SERVED;,1894-064,,,06/04/1894,Ancient And Honorable Artillery Co Of Massachusetts,,,,complete,8,48
24026,http://api.menus.nypl.org/dishes/24026,,(HORNE MARKET?) CLUB,DINNER,SOC,HOTEL SOMERSET, BOSTON, MA,,,CARD; 3.5X5.5;,[ANNIV?];,WINES LISTED WITH COURSE; MENU COMBINATION OF FRENCH AND ENGLISH; NAME OF CLUB HANDWRITTEN ON TOP OF MENU;,1905-718,,,09/28/1905,Home Market Club,,,,complete,2,26
24027,http://api.menus.nypl.org/dishes/24027,,NORDDEUTSCHER LLOYD BREMEN,BREAKFAST,COMMERCIAL,SS HOHENZOLLERN,,,,,CARD;ILL;COL;5.25X8;,DAILY;,SHIPS AT SEA;FOOD AND UTENSILS;MENUS SEPARATE IN GERMAN AND ENGLISH;MAY BE USED AS POSTCARD;,1901-985,,,04/24/1901,Norddeutscher Lloyd Bremen,,,,complete,2,68
24029,http://api.menus.nypl.org/dishes/24029,,TOURNAMENT COMMITTEE OF THE CINCINNATI BOWLING ASSOCIATION,"BANQUET TENDERED TO THE OFFICERS, DELEGATES AND ALTERNATES OF THE AMERICAN BOWLING CONGRESS AND VISITING MEMBERS OF THE PRESS",SOC,LINTON HOTEL,,,,,BOOKLET; ILLUS; COL; 7X9.25;,COMPLIMENTARY/TESTIMONIAL,"INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; SPEAKERS, OFFICERS AND COMMITTEES LISTED; FLAGS AND SEALS ON COVER; RIBBON ATTACHMENT;",1908-154,,,02/15/1908,Tournament Committee Of The Cincinnati Bowling Association,,,,under review,14,20
24030,http://api.menus.nypl.org/dishes/24030,,CENTRAL AMERICAN PEACE DELEGATES,DINNER IN HONOR OF ABOVE,GOVT,THE NEW WILLARD, WASHINGTON, DC,,,CARD; 4.25 X 6.25;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED;,1907-962,,,11/10/1907,Central American Peace Delegates,,,,complete,2,18
24031,http://api.menus.nypl.org/dishes/24031,,YALE COLLEGE,'96S DECENNIAL,EDUC,NEW HAVEN CT,,,,,CARD; 5 X 7.25;,ANNIVERSARY;,CHAMPAGNE;,1906-546,,,06/26/1906,Yale College,,,,complete,2,16
24032,http://api.menus.nypl.org/dishes/24032,,PROHIBITIONISTS OF GREATER NEW YORK,BANQUET,HOTEL,GRAND CENTRAL PALACE,,,,,BOOKLET;ILL;COL;4.25X7;,"COMPLIMENTARY/TESTIMONIAL,ANNIVERSARY","HISTORY OF THE PROHIBITION PARTY;MANY ADVERTISEMENTS;CONFERENCE PROGRAM 
 
 ",1898-197,,,02/22/1899,Prohibitionists Of Greater New York,,,,complete,18,19
24033,http://api.menus.nypl.org/dishes/24033,,THE COMMERCIAL CLUB&THE MERCHANTS CLUB OF THE BEACON SOCIETY,DINNER,PROF,YOUNGS HOTEL,BOSTON,MA,,,FOLDER;SCALLOPED EDGE;RIBBON TRIM;4.50X7;,[COMPL];,,1884-23,,,12/13/1884,The Commercial Club&The Merchants Club Of The Beacon Society,,,,complete,4,33
24038,http://api.menus.nypl.org/dishes/24038,,STAFF & OFFICERS OF THE INFANTRY & CAVALRY SCHOOL,DINNER TO BRIG.-GEN.J.FRANKLIN BELL USA,MIL,FORT LEAVENWORTH,KANSAS,,,,BOOKLET;COL;8.5X10.75;,COMPLIMENTARY/TESTIMONIAL,PHOTO OF HONORED GUESTS;LIST OF SPEAKERS;,1906-312,,,03/17/1906,The Staff & Student Officers of the Infantry and Cavalry School Signal School and Staff College,,,,complete,10,16
24039,http://api.menus.nypl.org/dishes/24039,,WISCONSIN SOCIETY - SONS OF THE AMERICAN REVOLUTION,DINNER,PATR,PFISTER HOTEL,MILWAUKEE,WIS.,,,BOOKLET;ILLUS;COL;4.5X9.5;,ANNIVERSARY;,WINES LISTED; PROGRAM NOTED;,1907-552,,,05/29/1907,Wisconsin Society   Sons Of The American Revolution,,,,complete,8,20
24040,http://api.menus.nypl.org/dishes/24040,,NORTH WESTERN RR LINE,HOLIDAY DINNER,COMMERCIAL,ENROUTE CHICAGO TO ST. PAUL & DULUTH;,,,,,BOOKLET; ILLUS; COL; 5.5 X 7.5;,RELIG HOLIDAY;,SEPARATE LIST OF WINES & PRICES;,1899-878,,,12/25/1899,North-Western Line,,Dollars,$,complete,8,77
24042,http://api.menus.nypl.org/dishes/24042,,HOTEL DENNIS,DINNER,COMMERCIAL,ATLANTIC CITY,NJ,,,,BOOKLET;ILLUS;7.25X5.5;,PATRIOTIC HOLIDAY. HOLIDAY,,1891-075,,,07/04/1891,Hotel Dennis,,,,complete,4,59
24045,http://api.menus.nypl.org/dishes/24045,,?,DEJEUNER,,?,,,,,CARD;GOLD TRIM ILLUS; HANDWRITTEN; 4.5 X 7.5;,,HANDWRITTEN MENU IN FRENCH;,1897-230,,,07/11/1897,?,,,,complete,2,5
24046,http://api.menus.nypl.org/dishes/24046,,BOA VISTA HOTEL,DINNER,COMMERCIAL,MACAO,,,,,BROADSIDE;5.25X9.5;,DAILY,HANDWRITTEN ITEMS WITHIN PRINTED CATEGORIES;,1899-278,,,03/26/1899,Boa Vista Hotel,,,,complete,2,14
24047,http://api.menus.nypl.org/dishes/24047,,ST.REGIS HOTEL,LUNCHEON,COMMERCIAL,?,,,,,DROADSHEET;5X8;,DAILY,ALL ITEMS PRICED;SAME MENU IN FRENCH ON REVERSE SIDE;,1906-301,,,03/14/1906,Hotel St. Regis,,Cents,c,complete,2,188
24048,http://api.menus.nypl.org/dishes/24048,,HOLLAND SOCIETY OF NEW YORK,15NTH ANNUAL DINNER,SOC,WALDORF-ASTORIA,,,,,FOLDER; ILLUS; COL; 5.5 X 7;,ANNUAL,MENU IN DUTCH; PROGRAM & SPEAKERS LISTED;,1900-383,,,01/18/1900,Holland Society Of New York,,,,complete,4,23
24049,http://api.menus.nypl.org/dishes/24049,,EMMA WILLARD ASSOCIATION,FIFTEENTH ANNUAL BANQUET,POL,HOTEL MANHATTAN, NEW YORK,,,,FOLDER; 5 X 6.5;,ANNIVERSARY;,TOASTS;,1905-815,,,11/09/1905,Emma Willard Association,,,,complete,4,14
24051,http://api.menus.nypl.org/dishes/24051,,FRIENDLY SONS OF ST. PATRICK,108TH ANNIVERSARY DINNER,PAT,DELMONICO'S, NEW YORK, NY,,,BOOKLET; ILLUS; COL; 5.25 X 7;,ETH;,"FRENCH; INCLUDES WINES SERVED WITH EACH COURSE; SILK RIBBON ATTACHMENTS; ILLUSTRATIONS OF IRISH MYTHICAL FIGURES; PROGRAM ITEMS OF TOASTS, ETC. FOLLOWED BY POETIC QUOTATIONS; ""ERIN GO BRACH"" HARP AND GREEN LEAF CLOVERS IN COLOR",1892-043,,,03/17/1892,Friendly Sons Of St. Patrick,,,,complete,12,32
24052,http://api.menus.nypl.org/dishes/24052,,BAY STATE HOTEL,DAILY MENU,COMMERCIAL,BROADWAY OPP. BOND STREET,,,,,FOLDER; 7.25 X 12.25;,,PRICED MENU AND WINE LIST;,1900-457,,,01/22/1900,Bay State Hotel,,Cents,c,complete,4,386
24053,http://api.menus.nypl.org/dishes/24053,,THE NEW YORK LIBRARY CLUB,DINNER TO THE MEMBERSHIP OF THE NEW YORK LIBRARY ASSOCIATION,PROF,CLARK'S, NEW YORK, NY,,,FOLDER; ILLUS; 5X8;,COMPLIMENTARY/TESTIMONIAL,"EACH COURSE AND EACH ENTRY FOLLOWED BY MANY LITERARY QUOTATIONS; MENU IN FRENCH; SKETCH OF OWL, BOOK & SCEPTER ON COVER",1895-007,,,01/11/1895,The New York Library Club,,,,complete,4,15
24054,http://api.menus.nypl.org/dishes/24054,,ZEISSE - SCHAUFLER,WEDDING OF WILHELMINA ZEISSE AND ALOYS SCHAUFLER,SOC,HOTEL MAJESTIC, PHILADELPHIA, PA,,,FOLDER; ILLUS; 5 X 8.25;,RITE;,CHAMPAGNE; SONG LYRICS; GERMAN (?) CREST;,1907-890,,,10/16/1907,Zeisse   Schaufler,,,,complete,4,19
24055,http://api.menus.nypl.org/dishes/24055,,ROUND TABLE CLUB,DINNER,SOC,?,,,,,BROADSIDE; COL;5X8;,,ALL HANDWRITTEN;WINES;NINE AUTOGRAPHS ON BACK;,1906-789,,,11/02/1906,Round Table Club,,,,complete,2,9
24056,http://api.menus.nypl.org/dishes/24056,,HOTEL METROPOLE,DINNER,COMMERCIAL,FARGO, ND,,,,CARD; COL; 4 X 5.5;,,BLUE;,1899-519,,,07/09/1899,Hotel Metropole,,,,complete,2,32
24057,http://api.menus.nypl.org/dishes/24057,,?,BANCHETTO,OTHER (PRIVATE),HOTEL COLOMBO,,,,,FOLDER;3.5X4.5;,RITE;WEDDING OF FEDELE LANA TO LEONILDA BERNA;,WINES SERVED;ITALIAN MENU;,1899-245,,,03/13/1899,"Signor Fedele Lana, Signorina Leonilda Berna",,,,complete,4,17
24058,http://api.menus.nypl.org/dishes/24058,,FALMOUTH HOTEL,DINNER,COMMERCOA;,PORTLAND,ME,,,,BOOKLET;3 1/2X7,,"O.M.SHAW & SON,PROPS.",1880-024,,,10/21/1880,Falmouth Hotel,,,,complete,4,61
24059,http://api.menus.nypl.org/dishes/24059,,PROVIDENCE LODGE NO. 14 B.P.O. ELKS,25TH ANNIVERSARY,SOC,INFANTRY HALL, PROVIDENCE, RI,,,BOOKLET; ILLUS; COL; 7.25X9.25;,ANNIVERSARY;,"WINES LISTED; TOASTS LISTED; PHOTOS OF FIRST OFFICERS, PRESENT OFFICERS AND PAST EXALTED RULERS;",1906-820,,,11/13/1906,Providence Lodge No. 14 B.P.O. Elks,,,,under review,12,24
24060,http://api.menus.nypl.org/dishes/24060,,THE LAMBS,DINNER,PROF,,,,,,FOL; ILLUS; 4.5 x 7;,[COMPL?];,SKETCH OF JOHN GILBERT ON COVER; MR. JOHN GILBERT'S REPERTOIRE ON BACK COVER; FRENCH,1888-022,,,02/26/1888,The Lambs,,,,complete,3,17
24062,http://api.menus.nypl.org/dishes/24062,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,SS GRAF WALDERSEE,,,,,FOLDER; ILLUS; COL; 4.5X6.75;,DAILY;,"ILLUS, STEAMSHIP; SEPARATE GERMAN AND ENGLISH MENU LISTINGS; CONCERT PROGRAM;",1900-868,,,02/10/1900,Hamburg Amerika Linie,,,,complete,4,18
24063,http://api.menus.nypl.org/dishes/24063,,(FIFTH AVENUE HOTEL?),"DAILY MENU, LUNCHEON",COMMERCIAL,NEW YORK, NY,,,,CARD; ILLUS; 4.5X7;,,,1905-760,,,10/18/1905,Fifth Avenue Hotel?,,Cents,c,complete,2,61
24064,http://api.menus.nypl.org/dishes/24064,,WITKOWSKY - GOLDSMITH,WEDDING,SOC,GRAND PACIFIC HOTEL, CHICAGO, IL,,,CARD; ILLUS; COL; 4.25 X 7.25;,RITE;,WINES WITH EACH COURSE; COLORED CHERUB AND GREENERY;,1900-436,,,01/20/1900,Witkowsky   Goldsmith,,,,complete,2,26
24065,http://api.menus.nypl.org/dishes/24065,,SOCIETY OF THE ALUMNI OF CITY (CHARITY) HOSPITAL,15TH ANNUAL DINNER,SOC,HOTEL ASTOR, NEW YORK, NY,,,FOLDER; 6X9;,ANNIVERSARY;,"WINES LISTED WITH COURSE; TOASTS, OFFICERS AND BANQUET COMMITTEE LISTED;",1905-376,,,05/10/1905,Society Of The Alumni Of City (Charity) Hospital,,,,complete,4,21
24066,http://api.menus.nypl.org/dishes/24066,,ROCHESTER ENGINEERING SOCIETY,FIFTH ANNUAL DINNER,PROF,POWERS HOTEL (ROCHESTER, NY?),,,,"FOLDER; COL; 7 X 5,25;",ANNIVERSARY;,RED PRINT; GUEST LIST;,1907-127,,,01/25/1907,Rochester Engineering Society,,,,complete,6,16
24067,http://api.menus.nypl.org/dishes/24067,,ALCAZAR HOTEL,LUNCHEON,COMMERCIAL,ST. AUGUSTINE, FL,,,,CARD; ILLUS; COL; 3.75X7.5;,,HOTEL SEAL AT TOP OF MENU;,1901-539,,,03/02/1901,Alcazar Hotel,,,,complete,2,49
24068,http://api.menus.nypl.org/dishes/24068,,ALUMNI ASSOCIATION OF THE NY HOMEOPATHIC MEDICAL COLLEGE & HOSPITAL,17NTH ANNUAL DINNER,EDUC,DELMONICO'S NY,,,,,FOLDER; ILLUS; COL; 6.25 X 8;,ANNUAL,ALL SPEAKERS LISTED; LIST OF OFFICERS INCLUDED;,1899-414,,,05/04/1899,Alumni Association Of The Ny Homeopathic Medical College & Hospital,,,,under review,4,22
24069,http://api.menus.nypl.org/dishes/24069,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SS AUGUSTE VICTORIA,,,,,CARD;ILL;COL;5X8;,DAILY;,"FEMALE FIGURE AMID FOOD,DRINK AND UTENSILS HOLDING A SHIELD WITH HAPAG INITIALS,BACKGROUND OF A CITYCSAPE,INSERT OF SHIP AT SEA;SEPARATE LISTINGS IN GERMAN AND ENGLISH;",1900-575,,,01/28/1900,Hamburg Amerika Linie,,,,complete,2,20
24070,http://api.menus.nypl.org/dishes/24070,,HAMBURG-AMERIKA LINIE,ABEND-ESSEN,NAV,"AN BORD DER ""AMERIKA""",,,,,"CARD; ILLUS; COL; 5,25X8.75;",,TABLE D'HOTE MENU IN GERMAN AND ENGLISH; ONE IN A SERIES OF MENUS OF SEVERAL DIFFERENT PASSENGER CLASSES FOR THIS SHIP; ILLUSTRATION OF LINER AT SEA;,1906-607,,,07/22/1906,Hamburg Amerika Linie,,,,complete,2,26
24071,http://api.menus.nypl.org/dishes/24071,,HADDON HALL,EASTER BREAKFAST,COMMERCIAL,ATLANTIC CITY, NJ,,,,CARD; ILLUS; COL; 5.5 X 8;,RELIGIOUS HOLIDAY,"ILLUSTRATION OF GOOSE, BUFF STOCK;",1905-300,,,04/23/1905,Haddon Hall,,,,complete,2,74
24072,http://api.menus.nypl.org/dishes/24072,,ASSOCIATED STUDENTS OF F. CARROLL BREWSTER,DINNER,EDUC,BELLEVUE-STRATFORD, [PHILADELPHIA, PA],,,CARD; 4X6.75;,[COMPL?];,WINES LISTED;,1908-126,,,02/07/1908,Associated Students Of F. Carroll Brewster,,,,complete,2,23
